NO,TANGGAL,JUDUL KONTEN,JENIS KONTEN,KATEGORI DALAM AGSET BUMN,JENIS MEDIA PLAN,AKTUALISASI,MEDIA,Jenis Konten,HIGHLIGHT/CAPTIONS,LINK,CREATOR,PROCESS,KETERANGAN/JENIS KONTEN
,22 November 2024,DIREKSI ASABRI MENGAJAR,Campaign ASABRI,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI PT ASABRI (Persero) kembali menegaskan komitmennya untuk berkontribusi dalam pembangunan bangsa melalui program unggulan bertajuk Direksi ASABRI Mengajar.  Program Direksi ASABRI Mengajar bukan sekadar transfer ilmu, tetapi sebuah upaya membangun warisan yang bernilai bagi bangsa. Melalui program ini, ASABRI berharap dapat menciptakan dampak positif yang meluas, baik bagi dunia pendidikan maupun sektor profesional di Indonesia. Untuk informasi selengkapnya silakan cek postingan berikut ya Sobat ASABRI. ASABRI Sahabat Perjuangan Anda Sepanjang Masa @Forum Humas BUMN @Universitas Pertahanan RI @Kementerian PERTAHANAN  #DireksiASABRIMengajar #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7440077338223611192,,Approve Sesper,
,21 November 2024,Kini ASABRI Link hadir di wilayah Sulawesi Utara loh..,ASABRI Link,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Kini ASABRI Link hadir di wilayah Sulawesi Utara loh.. Bagi #SobatASABRI yang berdomisili di wilayah Sulawesi Utara, Sobat dapat mengunjungi Kantor Cabang ASABRI Manado dan beberapa ASABRI Link yang tersedia sesuai informasi yang tertera pada infografis berikut ya. Untuk informasi media sosial atau kontak resmi Kantor Cabang ASABRI Manado, Sobat bisa mengunjungi Instagram @asabri_kcmanado ya ASABRI Link, lebih dekat melayani Peserta #LayananASABRI #ASABRILink #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7439572864258280759,,Approve Sesper,
,18 November 2024,Selamat dan Semangat Hari Senin,Senin Semangat,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Selamat dan Semangat Hari Senin ""Jangan kita mudah menyerah pada keadaan. Bangkit! Karena kita adalah bangsa pejuang!""  -Bung Tomo #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7438443879235456272,,Approve Sesper,
,18 November 2024,"Dukung Semangat Juang
Atlet Disabilitas Tanah Air",Campaign ASABRI,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI PT ASABRI (Persero) melalui Direktur SDM dan Hukum bersama Kadiv Layanan menghadiri pembukaan Turnamen Menembak yang digelar oleh Pusat Rehabilitasi Kementerian Pertahanan (Pusrehab Kemhan) untuk atlet penyandang disabilitas. Untuk lengkapnya, #SobatASABRI bisa simak informasi yang tersedia pada postingan ini atau #SobatASABRI dapat mengunjungi website resmi ASABRI di www.asabri.co.id #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7438442657245973815,,Approve Sesper,
,14 November 2024,BERSERI:  apa saja Hak yang dapat diajukan Ahli Waris apabila Peserta Aktif ASABRI meninggal dunia biasa,Berseri,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Sekarang memasuki waktunya BERSERI nih.. #BertanyaSeputarASABRI 😊 Tahukah kamu apa saja Hak yang dapat diajukan Ahli Waris apabila Peserta Aktif ASABRI meninggal dunia biasa? Yuk simak dan ketahui informasi yang tersedia sesuai infografis berikut ya… Untuk informasi lebih lanjut, Sobat dapat mengunjungi Website ASABRI www.asabri.co.id atau Kantor Cabang ASABRI atau ASABRIlink sesuai wilayah masing-masing ya Sobat… #BertanyaSeputarASABRI #ManfaatProgramASABRI #LayananASABRI #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7436956361369439504,,Approve Sesper,
,14 November 2024,PT ASABRI (Persero) menegaskan komitmennya untuk terus meningkatkan keterbukaan informasi publik dengan melaksanakan Uji Publik Keterbukaan Informasi,Campaign ASABRI,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI PT ASABRI (Persero) menegaskan komitmennya untuk terus meningkatkan keterbukaan informasi publik dengan melaksanakan Uji Publik Keterbukaan Informasi yang digelar di Jakarta, 13 November 2024. Dalam momen penting ini, Direktur Utama PT ASABRI (Persero), Bapak Jeffry Haryadi P. Manullang hadir langsung mengikuti rangkaian proses Uji Publik bersama dengan Badan Publik lainnya. Dengan semangat slogan ASABRI “Sahabat Perjuangan Anda Sepanjang Masa,” ASABRI menegaskan kembali posisinya sebagai perusahan yang terus meningkatkan kualitas dan kepercayaan bagi seluruh pesertanya. Untuk lengkapnya, #SobatASABRI bisa simak informasi yang tersedia pada postingan ini atau #SobatASABRI dapat mengunjungi website resmi ASABRI di www.asabri.co.id ya.. #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNUntukIndonesia #KeterbukaanInformasiPublik #UjiPublik #MonevKIP2024 #KIP #PPID",https://www.tiktok.com/@asabri_official/video/7436951853193104656,,Approve Sesper,
,13 November 2024,SEKILAS: Kartu Peserta ASABRI udah bisa diakses langsung di ASABRI Mobile lho!!,Sekilas,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Kali ini ASABRI hadir dengan #SEKILAS informasi loh🤩 #SegmenEdukasidanKolaborasiInfluencerASABRI Sekarang #SobatASABRI gak perlu khawatir. Kartu Peserta ASABRI udah bisa diakses langsung di ASABRI Mobile lho!! Untuk informasi lebih lanjut, #SobatASABRI dapat mengunjungi Website ASABRI www.asabri.co.id, Kanal Sosial Media ASABRI, Akun resmi contact center ASABRI, dan Kantor Cabang sesuai wilayah masing-masing ya Sobat.. #LayananASABRI #DenganASABRISTARGajiPensiunAman #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7436658152189267201,,Approve Sesper,
,12 November 2024,ASABRI telah menghadirkan ASABRI Link di wilayah Surabaya dan sekitarnya loh..,ASABRI Link,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Sebagai salah satu bentuk Layanan ASABRI Untuk Indonesia, ASABRI telah menghadirkan ASABRI Link di wilayah Surabaya dan sekitarnya loh.. Bagi #SobatASABRI yang berdomisili di wilayah Surabaya dan sekitarnya, Sobat dapat mengunjungi Kantor Cabang ASABRI Surabaya dan beberapa ASABRI Link yang tersedia sesuai informasi yang tertera pada infografis berikut ya. Untuk informasi media sosial atau kontak resmi Kantor Cabang ASABRI Surabaya, Sobat bisa mengunjungi Instagram @asabri_kcsurabaya yaa  ASABRI Link, lebih dekat melayani Peserta #LayananASABRI #ASABRILink #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7436329820079902008,,Approve Sesper,
,11 November 2024,Selamat dan Semangat Hari Senin,Senin Semangat,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Selamat dan semangat menyambut hari Senin! Masih dalam semangat Hari Pahlawan,  mari kita renungkan pesan penuh semangat dari Bapak Proklamator kita, Ir. Soekarno. Dalam kutipannya, beliau menekankan betapa besar dampak yang bisa dihasilkan oleh sekelompok pemuda yang penuh semangat, visi, dan dedikasi.  Pemuda adalah penggerak bangsa, mereka yang mampu membawa perubahan besar dengan energi dan keinginan kuat untuk membangun masa depan. Ketika kita percaya pada potensi diri dan bersatu dengan tujuan yang sama, tidak ada yang tidak mungkin untuk dicapai. ""Berikan aku 10 pemuda, niscaya akan kuguncangkan dunia."" -Ir. Soekarno #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7435840513674071313,,Approve Sesper,
,04 November 2024,"Yang berdomisili di wilayah Sulawesi Selatan, dapat mengunjungi Kantor Cabang ASABRI Makassar dan beberapa ASABRI Link.",ASABRI Link,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI yang berdomisili di wilayah Sulawesi Selatan, dapat mengunjungi Kantor Cabang ASABRI Makassar dan beberapa ASABRI Link. ASABRI Link, lebih dekat melayani Peserta. #LayananASABRI #ASABRILink #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7433367302516575506,,Approve Sesper,
,04 November 2024,Selamat dan Semangat Hari Senin,Senin Semangat,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Selamat dan Semangat Hari Senin Jika kita memiliki keinginan yang kuat dari dalam hati, maka seluruh alam semesta akan bahu membahu mewujudkannya. -Ir. Soekarno #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7433245362292313345,,Approve Sesper,
,01 November 2024,SUDAHKAH SOBAT AUTENTIKASI DI ASABRI STAR?,Campaign ASABRI,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Sudahkan Sobat melakukan Autentikasi di ASABRI STAR? Untuk keamanan Gaji Pensiun, pastikan Sobat ASABRI telah melakukan Autentikasi digital di ASABRI STAR mulai tanggal 1 sampai dengan tanggal 10 setiap bulannya agar Gaji Pensiun dapat masuk ke rekening. Apabila terdapat kendala atau membutuhkan informasi lebih lanjut, silakan Sobat ASABRI dapat mengunjungi Kantor Cabang ASABRI, Mitra Bayar ASABRI atau menghubungi Call Center 1500043 dan media sosial ASABRI. #DenganASABRISTARGajiPensiunAman #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia #ASABRI #ASABRISTAR ",https://www.tiktok.com/@asabri_official/video/7432234981612604678,,Approve Sesper,
,29 Oktober 2024,KOMITMEN PERKUAT KOLABORASI UNTUK KESEJAHTERAAN PRAJURIT,Campaign ASABRI,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Direktur Utama PT ASABRI (Persero), Jeffry Haryadi P. Manullang dan Komisaris Utama PT ASABRI (Persero) Fary Djemy Francis,  turut hadir dalam momen penting pergantian pimpinan Kementerian Pertahanan dengan dilantiknya Letjen TNI (Purn). Dr. Sjafrie Sjamsoeddin sebagai Menteri Pertahanan Republik Indonesia. Untuk lengkapnya, #SobatASABRI bisa simak informasi yang tersedia pada postingan ini atau #SobatASABRI dapat mengunjungi website resmi ASABRI di www.asabri.co.id ya.. #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNUntukIndonesia",https://www.tiktok.com/@asabri_official/video/7431172625205873925,,Approve Sesper,
,29 Oktober 2024,ASABRI telah menghadirkan ASABRI Link di wilayah Yogyakarta dan sekitarnya loh..,ASABRI Link,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Sebagai salah satu bentuk Layanan ASABRI Untuk Indonesia, ASABRI telah menghadirkan ASABRI Link di wilayah Yogyakarta dan sekitarnya loh.. Bagi #SobatASABRI yang berdomisili di wilayah Yogyakarta dan sekitarnya, Sobat dapat mengunjungi Kantor Cabang ASABRI Yogyakarta dan beberapa ASABRI Link yang tersedia sesuai informasi yang tertera pada infografis berikut ya. Untuk informasi media sosial atau kontak resmi Kantor Cabang ASABRI Yogyakarta, Sobat bisa mengunjungi @asabri_kcyogyakarta ya. ASABRI Link, lebih dekat melayani Peserta #LayananASABRI #ASABRILink #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7431149673148206341,,Approve Sesper,
,28 Oktober 2024,96 Tahun Sumpah Pemuda : ASABRI Dorong Pemuda untuk Terus Berkarya,Campaign ASABRI,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Dalam rangka memperingati Hari Sumpah Pemuda yang ke-96 pada 28 Oktober 2024, PT ASABRI (Persero) menggelar upacara di Gedung ASABRI yang dipimpin langsung oleh Direktur Utama, Jeffry Haryadi P. Manullang. Untuk lengkapnya, #SobatASABRI bisa simak informasi yang tersedia pada postingan ini ya.. #HariSumpahPemuda #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7430824530433658118,,Approve Sesper,
,25 Oktober 2024,KOLABORASI ASABRI DAN PEPABRI,Campaign ASABRI,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI PT ASABRI (Persero) menunjukkan komitmennya dalam melayani peserta, melalui penyelenggaraan kegiatan sosialisasi program mengenai hak-hak pensiun peserta ASABRI yang telah memasuki masa pensiun kepada Persatuan Purnawirawan dan Warakawuri TNI dan Polri (PEPABRI). Untuk lengkapnya, #SobatASABRI bisa simak informasi yang tersedia pada postingan ini atau #SobatASABRI dapat mengunjungi website resmi ASABRI di www.asabri.co.id ya.. #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNUntukIndonesia #PEPABRI #SosialisasiASABRI",https://www.tiktok.com/@asabri_official/video/7429651421760425222,,Approve Sesper,
,25 Oktober 2024,"BERSERI: hak apa saja yang dapat diklaim Peserta Asabri, jika mengalami cacat akibat Kecelakaan Kerja (KK) atau Penyakit Akibat Kerja (PAK)",Berseri,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Sekarang memasuki waktunya BERSERI nih.. #BertanyaSeputarASABRI 😊 Tahukah kamu hak apa saja yang dapat diklaim Peserta Asabri, jika mengalami cacat akibat Kecelakaan Kerja (KK) atau Penyakit Akibat Kerja (PAK) ? Yuk simak dan ketahui informasi yang tersedia sesuai infografis berikut ya… Untuk informasi lebih lanjut, Sobat dapat mengunjungi Website ASABRI www.asabri.co.id atau melalui Akun resmi contact center ASABRI dan Kantor Cabang ASABRI sesuai wilayah masing-masing ya Sobat… #BertanyaSeputarASABRI #ManfaatProgramASABRI #LayananASABRI #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7429532634113494288,,Approve Sesper,
,24 Oktober 2024,Kini ASABRI Link hadir di wilayah Sulawesi Tenggara loh..,ASABRI Link,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Kini ASABRI Link hadir di wilayah Sulawesi Tenggara loh.. Bagi #SobatASABRI yang berdomisili di wilayah Sulawesi Tenggara, Sobat dapat mengunjungi Kantor Cabang ASABRI Kendari dan ASABRI Link yang tersedia sesuai informasi yang tertera pada infografis berikut ya. Untuk informasi media sosial atau kontak resmi Kantor Cabang ASABRI Kendari, Sobat bisa mengunjungi Instagram @asabri_kckendari ya ASABRI Link, lebih dekat melayani Peserta #LayananASABRI #ASABRILink #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7429151296478858513,,Approve Sesper,
,22 Oktober 2024,BERSERI:  apa saja hak yang diterima ahli waris apabila Peserta Pensiun ASABRI meninggal dunia,Berseri,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Sekarang memasuki waktunya BERSERI nih.. #BertanyaSeputarASABRI 😊 Tahukah kamu apa saja hak yang diterima ahli waris apabila Peserta Pensiun ASABRI meninggal dunia ? Yuk simak dan ketahui informasi yang tersedia sesuai infografis berikut ya… Untuk informasi lebih lanjut, Sobat dapat mengunjungi Website ASABRI www.asabri.co.id atau melalui Akun resmi contact center ASABRI atau Kantor Cabang ASABRI sesuai wilayah masing-masing ya Sobat… #BertanyaSeputarASABRI #ManfaatProgramASABRI #LayananASABRI #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7428493680572484881,,Approve Sesper,
,21 Oktober 2024,Selamat dan Semangat Hari Senin,Senin Semangat,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Selamat dan Semangat Hari Senin ""Hari ini adalah lembaran baru, kesempatan untuk memulai awal baru dengan lebih baik. Dengan semangat merah putih, kita wujudkan Indonesia Maju” #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7428030784390450448,,Approve Sesper,
,20 Oktober 2024,"Terima Kasih
Ir. H. Joko Widodo, Presiden RI 2014 - 2024
K.H. Ma’ruf Amin, Wakil Presiden RI 2019-2024

Selamat Bertugas
Prabowo Subianto, Presiden RI 2024-2029
Gibran Rakabuming Raka, Wakil Presiden RI 2024-2029",Campaign Nasional,,,Realisasi,Tiktok,Video,"PT ASABRI (Persero) dan Segenap Keluarga Besar Kementerian BUMN dan BUMN mengucapkan Terima Kasih Ir. H. Joko Widodo, Presiden RI 2014 - 2024 K.H. Ma’ruf Amin, Wakil Presiden RI 2019-2024 Selamat Bertugas Prabowo Subianto, Presiden RI 2024-2029 Gibran Rakabuming Raka, Wakil Presiden RI 2024-2029 PT ASABRI (Persero) sebagai BUMN yang berperan dalam menjaga ketahanan pertahanan dan sebagai Sahabat Perjuangan Anda Sepanjang Masa dengan menjadi pengelola Asuransi Sosial Tepercaya, Profesional, dan Peduli kepada Kesejahteraan Peserta siap untuk bersama mewujudkan Indonesia Maju. @jokowi  @kyai_marufamin @prabowo @Gibran Rakabuming  @KEMENTERIAN BUMN RI @INDONESIA MAJU🇮🇩  #TerimaKasihJokowi #SelamatBertugasPrabowoGibran #BUMNuntukIndonesiaMaju #BersamaMewujudkanIndonesiaMaju",https://www.tiktok.com/@asabri_official/video/7427707755978362118,,Approve Sesper,
,18 Oktober 2024,BERSERI: jenis perawatan apa saja yang dapat di klaim melalui Program Jaminan Kecelakaan Kerja (JKK),Berseri,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Sekarang memasuki waktunya BERSERI nih.. #BertanyaSeputarASABRI 😊 Tahukah kamu jenis perawatan apa saja yang dapat di klaim melalui Program Jaminan Kecelakaan Kerja (JKK) ?  Yuk simak dan ketahui informasi yang tersedia sesuai infografis berikut ya… Untuk informasi lebih lanjut, Sobat dapat mengunjungi Website ASABRI  www.asabri.co.id atau melalui Akun resmi contact center ASABRI dan Kantor Cabang ASABRI sesuai wilayah masing-masing ya Sobat… #BertanyaSeputarASABRI #ManfaatProgramASABRI #LayananASABRI #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7426948374970010897,,Approve Sesper,
,17 Oktober 2024,BERSERI: apa itu ASABRI Link dan jenis klaim apa saja yang dapat Sobat ajukan melalui ASABRI Link ,Berseri,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Sekarang memasuki waktunya BERSERI nih.. #BertanyaSeputarASABRI 😊 Tahukah kamu apa itu ASABRI Link dan jenis klaim apa saja yang dapat Sobat ajukan melalui ASABRI Link ? Yuk simak dan ketahui informasi yang tersedia sesuai infografis berikut ya… Untuk informasi lebih lanjut, Sobat dapat mengunjungi Website ASABRI  http://www.asabri.co.id atau menghubungi Akun resmi contact center ASABRI dan Kantor Cabang ASABRI terdekat ya #BertanyaSeputarASABRI #LayananASABRI #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7426679716670737684,,Approve Sesper,
,16 Oktober 2024,SEKILAS: Yuk lapor Surat Pernyataan Tanda Bukti Diri (SPTB) melalui aplikasi ASABRI Mobile.,Sekilas,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Kali ini ASABRI hadir dengan #SEKILAS informasi loh🤩 #SegmenEdukasidanKolaborasiInfluencerASABRI Yuk lapor Surat Pernyataan Tanda Bukti Diri (SPTB) melalui aplikasi ASABRI Mobile. Untuk informasi lebih lanjut, #SobatASABRI dapat mengunjungi Website ASABRI www.asabri.co.id, Kanal Sosial Media ASABRI, Akun resmi contact center ASABRI, dan Kantor Cabang sesuai wilayah masing-masing ya Sobat.. #LayananASABRI #DenganASABRISTARGajiPensiunAman #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7426182016732761365,,Approve Sesper,
,15 Oktober 2024,ASABRI telah menghadirkan ASABRI Link di wilayah Malang dan sekitarnya loh..,ASABRI Link,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI Sebagai salah satu bentuk Layanan ASABRI Untuk Indonesia, ASABRI telah menghadirkan ASABRI Link di wilayah Malang dan sekitarnya loh.. Bagi #SobatASABRI yang berdomisili di wilayah Malang dan sekitarnya, Sobat dapat mengunjungi Kantor Cabang ASABRI Malang dan beberapa ASABRI Link yang tersedia sesuai informasi yang tertera pada infografis berikut ya. ASABRI Link, lebih dekat melayani Peserta #LayananASABRI #ASABRILink #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia",https://www.tiktok.com/@asabri_official/video/7425810368649366805,,Approve Sesper,
,14 Oktober 2024,ASABRI DUKUNG KESEJAHTERAAN PENDIDIKAN ANAK PESERTA ASABRI DI SULAWESI TENGGARA,Campaign ASABRI,,,Realisasi,Tiktok,Video,"Halo #SobatASABRI ASABRI memberikan bantuan dukungan pendidikan kepada 39 (tiga puluh sembilan) putra-putri TNI dan Polri yang berprestasi di wilayah Sulawesi Tenggara. Untuk lengkapnya, #SobatASABRI bisa simak informasi yang tersedia pada postingan ini atau #SobatASABRI dapat mengunjungi website resmi ASABRI di www.asabri.co.id ya.. #KitaBerkualitasKitaHebat #ASABRIuntukIndonesia #BUMNUntukIndonesia",https://www.tiktok.com/@asabri_official/video/7425591430053235973,,Approve Sesper,
